id,name,introduction,code_list,url,img_url
cnn_bianna-golodryga,Bianna Golodryga,Bianna Golodryga is a senior global affairs analyst and fill-in anchor for CNN based in New York. ,[],https://us.cnn.com/profiles/bianna-golodryga,https://cdn.cnn.com/cnnnext/dam/assets/191105183206-bianna-golodryga-large-169.jpg
cnn_max-foster,Max Foster,Max Foster is a CNN anchor and correspondent based in London. He is the host of ',"[{'code_type': 'twitter', 'code_content': 'https://twitter.com/MaxFosterCNN'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/maxfostercnn'}]",https://us.cnn.com/profiles/max-foster,https://cdn.cnn.com/cnnnext/dam/assets/211203112424-max-foster-profile-photo-large-169.jpg
cnn_christi-paul,Christi Paul,Christi Paul anchors the weekend editions of CNN's New Day.,"[{'code_type': 'facebook', 'code_content': 'https://facebook.com/ChristiPaulHLN'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/Christi_Paul'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/christipaultv'}]",https://us.cnn.com/profiles/christi-paul,https://cdn.cnn.com/cnnnext/dam/assets/200325134425-christi-paul-profile-large-169.jpg
cnn_nina-dos-santos,Nina Dos Santos,"Nina dos Santos is CNN's Europe Editor, based in the network's London bureau.","[{'code_type': 'twitter', 'code_content': 'https://twitter.com/ndossantoscnn'}]",https://us.cnn.com/profiles/nina-dos-santos,https://cdn.cnn.com/cnnnext/dam/assets/200415123613-nina-dos-santos-2020-large-169.jpg
cnn_christina-macfarlane,Christina Macfarlane,"Christina Macfarlane is an Anchor and Senior Sports Correspondent for CNN International, based in the London bureau.","[{'code_type': 'twitter', 'code_content': 'https://twitter.com/chrissymacCNN'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/chrissycnn'}]",https://us.cnn.com/profiles/christina-macfarlane,https://cdn.cnn.com/cnnnext/dam/assets/200415105437-christina-macfarlane-2-large-169.jpg
cnn_van-jones,Van Jones,"Van Jones is a CNN political commentator, regularly appearing across the network's programming and special political coverage.","[{'code_type': 'facebook', 'code_content': 'https://facebook.com/vanjones'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/VanJones68'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/VanJones68'}]",https://us.cnn.com/profiles/van-jones,https://cdn.cnn.com/cnnnext/dam/assets/140929121432-van-jones-profile-image-large-169.jpg
cnn_melissa-knowles,Melissa Knowles,"Melissa Knowles is a correspondent for ""Morning Express with Robin Meade"" on HLN.","[{'code_type': 'facebook', 'code_content': 'https://facebook.com/MelissaKnowlesItAll'}, {'code_type': 'twitter', 'code_content': 'https://twitter.com/Knowlesitall'}]",https://us.cnn.com/profiles/melissa-knowles,https://cdn.cnn.com/cnnnext/dam/assets/210202202422-melissa-knowles-profile-large-169.jpg
cnn_bianca-nobilo,Bianca Nobilo ,Bianca Nobilo is a London-based correspondent and the host of ,"[{'code_type': 'twitter', 'code_content': 'https://twitter.com/bianca_nobilo'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/biancanobilo'}]",https://us.cnn.com/profiles/bianca-nobilo,https://cdn.cnn.com/cnnnext/dam/assets/180703124703-bianca-nobilo-profile-photo-large-169.jpg
cnn_erica-hill-profile,Erica Hill,"Veteran morning TV anchor and award-winning journalist Erica Hill serves as CNN lead fill-in anchor and national correspondent.  Most recently, she anchored HLN's On the Story with Erica Hill, a daily, New York-based daytime news program.","[{'code_type': 'twitter', 'code_content': 'https://twitter.com/EricaRHill'}]",https://us.cnn.com/profiles/erica-hill-profile,https://cdn.cnn.com/cnnnext/dam/assets/161004101750-erica-hill-profile-large-169.jpg
cnn_laura-jarrett,Laura Jarrett,"Laura Jarrett is the anchor of ""Early Start"" with Christine Romans. ","[{'code_type': 'twitter', 'code_content': 'https://twitter.com/LauraAJarrett'}]",https://us.cnn.com/profiles/laura-jarrett,https://cdn.cnn.com/cnnnext/dam/assets/200713203042-laura-jarrett-profile-large-169.jpg
cnn_amanda-davies,Amanda Davies,"Amanda Davies is a sports anchor for CNN International, based in the London bureau.","[{'code_type': 'twitter', 'code_content': 'https://twitter.com/AmandaDCNN'}, {'code_type': 'www.instagram', 'code_content': 'https://www.instagram.com/amandadcnn'}]",https://us.cnn.com/profiles/amanda-davies,https://cdn.cnn.com/cnnnext/dam/assets/200415102544-amanda-davies-2020-large-169.jpg
